id,label
11574,0.002265
11575,0.982537
11576,0.999605
11577,0.008422
11578,0.002078
11579,0.999773
1158,0.999903
11580,0.932599
11581,0.103951
11582,0.000041
11583,0.038584
11584,0.985322
11585,0.999935
11586,0.168807
11587,0.000112
11588,0.019532
11589,0.111308
1159,0.007144
11590,0.014583
11591,0.006863
11592,0.000624
11593,0.949034
11594,0.080864
11595,0.000027
11596,0.031096
11597,0.011322
11598,0.857555
11599,0.001930
116,0.000808
1160,0.002577
11600,0.995133
11601,0.996173
11602,0.711567
11603,0.999911
11604,0.972884
11605,0.179858
11606,0.004113
11607,0.015956
11608,0.006137
11609,0.000471
1161,0.081619
11610,0.069755
11611,0.000735
11612,0.016119
11613,0.717981
11614,0.000246
11615,0.001907
11616,0.004402
11617,0.999926
11618,0.000039
11619,0.060375
1162,0.091173
11620,0.002116
11621,0.003780
11622,0.000121
11623,0.999897
11624,0.071831
11625,0.999973
11626,0.987490
11627,0.990514
11628,0.938784
11629,0.994633
1163,0.078554
11630,0.650263
11631,0.017476
11632,0.208430
11633,0.036799
11634,0.022997
11635,0.999988
11636,0.037465
11637,0.000655
11638,0.005019
11639,0.116882
1164,0.008481
11640,0.999997
11641,0.002253
11642,0.864232
11643,0.555249
11644,0.030591
11645,0.991377
11646,0.872317
11647,0.999922
11648,0.999825
11649,0.896383
1165,0.186986
11650,0.998847
11651,0.945280
11652,0.002833
11653,0.008794
11654,0.999943
11655,0.998031
11656,1.000000
11657,0.029330
11658,0.006312
11659,0.055636
1166,0.999810
11660,0.973481
11661,0.000607
11662,0.002105
11663,0.999992
11664,0.022793
11665,0.985175
11666,0.017139
11667,0.005891
11668,0.000006
11669,1.000000
1167,0.538478
11670,0.996852
11671,0.998873
11672,0.012913
11673,0.999999
11674,0.086993
11675,0.030022
11676,0.042675
11677,0.994214
11678,0.017387
11679,0.017366
1168,0.660356
11680,0.942105
11681,0.999997
11682,0.012112
11683,0.985636
11684,0.256264
11685,0.268761
11686,0.456858
11687,0.001217
11688,0.996410
11689,0.000874
1169,0.308856
11690,0.999999
11691,0.021791
11692,0.000295
11693,0.004007
11694,0.855804
11695,0.000073
11696,0.996963
11697,0.999936
11698,0.053025
11699,0.999666
117,0.010167
1170,0.694354
11700,0.001078
11701,0.000763
11702,0.000031
11703,0.000363
11704,0.015791
11705,0.999996
11706,1.000000
11707,0.475128
11708,0.002207
11709,0.999997
1171,0.339728
11710,0.663600
11711,0.058619
11712,0.005004
11713,0.998010
11714,0.974816
11715,0.715038
11716,0.986097
11717,0.651040
11718,0.824368
11719,0.000057
1172,0.993027
11720,0.997171
11721,0.004818
11722,0.017374
11723,0.998456
11724,0.133855
11725,0.995351
11726,0.000661
11727,0.001116
11728,0.013057
11729,0.998533
1173,0.993975
11730,0.908402
11731,1.000000
11732,0.999900
11733,1.000000
11734,0.027470
11735,0.990657
11736,0.016209
11737,0.059892
11738,0.002195
11739,0.229639
1174,1.000000
11740,0.999998
11741,0.415989
11742,0.000005
11743,0.087469
11744,0.153310
11745,0.003426
11746,0.160693
11747,0.000268
11748,0.002602
11749,0.999997
1175,0.998385
11750,0.001887
11751,0.002337
11752,1.000000
11753,0.999542
11754,0.034569
11755,0.000827
11756,0.811314
11757,0.843738
11758,0.999994
11759,0.988701
1176,0.001005
11760,0.999520
11761,0.996920
11762,0.994770
11763,0.983316
11764,0.996420
11765,0.998776
11766,0.994760
11767,0.670561
11768,0.001845
11769,0.046098
1177,0.026781
11770,0.999390
11771,0.000100
11772,0.705095
11773,0.997234
11774,0.993891
11775,0.998272
11776,0.994781
11777,0.062321
11778,0.999450
11779,0.000225
1178,0.251692
11780,0.999401
11781,0.999796
11782,0.992380
11783,0.021394
11784,0.972319
11785,0.996032
11786,0.000451
11787,0.809262
11788,0.005307
11789,0.990305
1179,0.999915
11790,0.990315
11791,0.996107
11792,0.999265
11793,0.047276
11794,0.014618
11795,0.999943
11796,0.002178
11797,0.150369
11798,0.003478
11799,0.833028
118,0.593902
1180,1.000000
11800,0.022271
11801,0.999847
11802,0.982823
11803,0.001838
11804,0.977940
11805,0.990237
11806,0.999994
11807,0.012911
11808,0.068427
11809,1.000000
1181,0.108287
11810,0.827658
11811,0.001379
11812,0.303115
11813,0.008311
11814,0.993756
11815,0.728078
11816,0.999896
11817,0.000461
11818,0.177803
11819,0.000161
1182,1.000000
11820,0.584984
11821,0.999991
11822,0.968535
11823,0.993359
11824,0.959969
11825,0.999013
11826,0.786649
11827,0.999456
11828,0.999989
11829,0.999403
1183,0.997377
11830,0.000163
11831,0.999717
11832,0.972092
11833,0.999974
11834,0.668395
11835,0.996937
11836,0.918311
11837,0.188429
11838,0.999992
11839,0.999473
1184,0.996097
11840,0.999928
11841,1.000000
11842,0.006643
11843,0.998246
11844,0.999732
11845,0.005750
11846,0.223924
11847,0.296291
11848,0.004122
11849,0.992701
1185,0.001280
11850,0.999999
11851,0.284958
11852,0.999991
11853,0.001395
11854,0.002420
11855,0.999993
11856,0.018465
11857,0.004760
11858,0.000672
11859,0.002177
1186,0.998172
11860,0.011658
11861,0.950521
11862,0.999802
11863,0.982050
11864,0.221112
11865,0.008105
11866,0.782583
11867,0.672611
11868,0.009963
11869,0.995094
1187,0.601818
11870,0.998296
11871,0.914706
11872,0.028722
11873,0.018173
11874,0.997822
11875,0.070072
11876,0.086562
11877,0.978517
11878,0.999813
11879,0.997716
1188,0.994954
11880,0.310751
11881,0.956007
11882,0.990846
11883,0.992018
11884,0.086889
11885,0.000156
11886,0.985405
11887,0.007367
11888,0.000040
11889,0.034346
1189,0.728397
11890,0.001071
11891,0.002283
11892,0.997577
11893,0.031532
11894,0.964849
11895,0.691141
11896,0.095952
11897,0.999999
11898,0.046656
11899,0.049108
119,0.997046
1190,0.015627
11900,0.001323
11901,0.601522
11902,0.996864
11903,0.016217
11904,0.994220
11905,0.009017
11906,0.999289
11907,0.930467
11908,0.018818
11909,0.001313
1191,0.999993
11910,0.999833
11911,0.009849
11912,0.790490
11913,0.027403
11914,0.589809
11915,0.999991
11916,0.048679
11917,0.832104
11918,0.999791
11919,0.035822
1192,0.011340
11920,0.999995
11921,0.999974
11922,0.999966
11923,0.999896
11924,0.000313
11925,0.024767
11926,0.997837
11927,0.998458
11928,0.999766
11929,0.707513
1193,0.013857
11930,0.066353
11931,0.335761
11932,0.999934
11933,0.004121
11934,0.999475
11935,0.488800
11936,0.003892
11937,0.000309
11938,0.993180
11939,0.097539
1194,0.022912
11940,0.172958
11941,0.999967
11942,0.000016
11943,0.000425
11944,0.999994
11945,0.000288
11946,0.985289
11947,0.001394
11948,0.000030
11949,0.273631
1195,0.998664
11950,0.000389
11951,0.829962
11952,0.998037
11953,0.999959
11954,1.000000
11955,1.000000
11956,0.991716
11957,0.997071
11958,0.994564
11959,0.005467
1196,0.000658
11960,0.908295
11961,0.137327
11962,0.032705
11963,0.944594
11964,0.998289
11965,0.003393
11966,0.045553
11967,0.991041
11968,0.000630
11969,0.999998
1197,0.999999
11970,0.986733
11971,0.009694
11972,0.808327
11973,0.003267
11974,0.026820
11975,0.970357
11976,0.002748
11977,0.932887
11978,0.960597
11979,0.999995
1198,0.007897
11980,0.999695
11981,0.013523
11982,0.999975
11983,0.001779
11984,0.997835
11985,0.999609
11986,0.999541
11987,0.832026
11988,0.774337
11989,0.150134
1199,0.003006
11990,0.999993
11991,0.027561
11992,0.970365
11993,0.000049
11994,0.012656
11995,0.036500
11996,0.037111
11997,0.999742
11998,1.000000
11999,0.998661
12,0.991943
120,0.184996
1200,0.996153
12000,0.206932
12001,0.917300
12002,0.146067
12003,0.006891
12004,0.000427
12005,0.998950
12006,0.997706
12007,0.006641
12008,0.039140
12009,0.999486
1201,0.999942
12010,0.719192
12011,0.647795
12012,0.999986
12013,0.992220
12014,0.999094
12015,0.996187
12016,0.018175
12017,0.999959
12018,0.004561
12019,0.000254
1202,0.047639
12020,0.094491
12021,1.000000
12022,0.998595
12023,0.467972
12024,1.000000
12025,0.022246
12026,0.929849
12027,0.000302
12028,0.999195
12029,0.001194
1203,0.892578
12030,0.115300
12031,0.048784
12032,0.116319
12033,0.998623
12034,0.001402
12035,0.079863
12036,0.006927
12037,0.527862
12038,0.999780
12039,0.981961
1204,0.019138
12040,0.999481
12041,0.038898
12042,0.431428
12043,0.016617
12044,0.002784
12045,0.191852
12046,0.998641
12047,0.003186
12048,1.000000
12049,0.217953
1205,0.994133
12050,0.005193
12051,0.951948
12052,1.000000
12053,0.143252
12054,0.928063
12055,0.999835
12056,0.866052
12057,0.999932
12058,0.196422
12059,0.024740
1206,0.025840
12060,0.998440
12061,0.999685
12062,0.999999
12063,0.076609
12064,0.999978
12065,0.000029
12066,0.000253
12067,0.003196
12068,0.191177
12069,0.000047
1207,0.999976
12070,0.000613
12071,0.879102
12072,0.009682
12073,0.714732
12074,0.994200
12075,0.999521
12076,0.826736
12077,0.004628
12078,0.004630
12079,0.985290
1208,0.001851
12080,0.998493
12081,0.004383
12082,0.662455
12083,0.110359
12084,0.007246
12085,0.003265
12086,0.999936
12087,0.999014
12088,0.181068
12089,0.764320
1209,0.023431
12090,0.999479
12091,0.623142
12092,1.000000
12093,0.000361
12094,0.991292
12095,0.064537
12096,0.999987
12097,0.004299
12098,0.999995
12099,0.032207
121,0.049746
1210,0.999543
12100,0.052297
12101,0.005585
12102,0.007851
12103,0.001788
12104,0.013470
12105,0.000005
12106,0.004698
12107,0.999762
12108,0.398309
12109,0.999554
1211,0.999987
12110,0.091073
12111,0.993275
12112,0.999592
12113,0.999997
12114,0.999996
12115,0.006432
12116,0.238495
12117,0.996480
12118,0.000208
12119,0.078596
1212,0.022649
12120,0.973333
12121,0.000176
12122,0.999831
12123,0.013538
12124,0.000016
12125,0.026439
12126,0.968053
12127,0.142661
12128,0.062438
12129,0.022280
1213,0.000090
12130,0.026277
12131,0.999999
12132,0.052681
12133,0.603833
12134,0.329853
12135,0.059959
12136,0.017238
12137,0.010376
12138,0.000208
12139,0.999985
1214,0.815902
12140,0.534958
12141,0.724771
12142,0.064414
12143,0.209202
12144,0.001253
12145,1.000000
12146,1.000000
12147,0.370114
12148,0.220853
12149,0.999997
1215,0.999793
12150,0.703339
12151,0.013290
12152,0.000324
12153,0.998754
12154,0.000016
12155,0.997066
12156,0.996982
12157,0.974024
12158,0.912856
12159,0.006592
1216,0.999951
12160,0.997214
12161,0.000068
12162,0.014837
12163,0.999936
12164,0.000107
12165,0.994989
12166,0.016221
12167,1.000000
12168,0.157383
12169,0.000298
1217,0.992323
12170,0.999748
12171,0.013923
12172,1.000000
12173,0.185550
12174,0.993226
12175,0.990048
12176,0.017858
12177,1.000000
12178,0.997815
12179,0.997373
1218,0.003509
12180,0.999998
12181,0.063721
12182,0.978033
12183,0.275397
12184,0.999971
12185,0.825701
12186,0.998984
12187,0.006538
12188,0.999972
12189,0.060039
1219,0.980227
12190,0.022309
12191,0.999999
12192,0.999947
12193,0.642330
12194,0.000857
12195,0.047762
12196,0.999202
12197,0.001216
12198,0.002140
12199,0.999997
122,0.000108
1220,0.006823
12200,0.999931
12201,0.898431
12202,0.077371
12203,0.023528
12204,0.004414
12205,0.829346
12206,0.928887
12207,0.982325
12208,0.999932
12209,0.000307
1221,0.076317
12210,0.301485
12211,0.009231
12212,0.002663
12213,0.999649
12214,0.001540
12215,0.000030
12216,0.028049
12217,0.001301
12218,0.190952
12219,0.235561
1222,0.075344
12220,0.429144
12221,0.001398
12222,0.998915
12223,0.001376
12224,0.000400
12225,0.592412
12226,0.999984
12227,0.000413
12228,0.999985
12229,0.943621
1223,0.980073
12230,0.787223
12231,0.032413
12232,0.986627
12233,0.702655
12234,0.506062
12235,0.708530
12236,0.025266
12237,0.999866
12238,0.994984
12239,0.093334
1224,0.997981
12240,0.001156
12241,0.060377
12242,0.000565
12243,0.007593
12244,0.006666
12245,0.002749
12246,0.999981
12247,0.911532
12248,0.999907
12249,1.000000
1225,0.007744
12250,0.014913
12251,0.202519
12252,0.000841
12253,0.209309
12254,0.999936
12255,0.043363
12256,0.965971
12257,0.005366
12258,0.210189
12259,0.986101
1226,0.017151
12260,0.871523
12261,0.028590
12262,0.894238
12263,0.999999
12264,0.992818
12265,0.109173
12266,0.871225
12267,0.798782
12268,1.000000
12269,0.893016
1227,1.000000
12270,0.330453
12271,0.216031
12272,0.000068
12273,0.953964
12274,0.119418
12275,0.997902
12276,0.005108
12277,0.860684
12278,0.998256
12279,0.998487
1228,0.061503
12280,0.072271
12281,0.986434
12282,0.975707
12283,0.605088
12284,0.996848
12285,0.000243
12286,0.002068
12287,0.997957
12288,0.014166
12289,0.229493
1229,0.005009
12290,0.999954
12291,0.998698
12292,0.999499
12293,0.992024
12294,0.999994
12295,0.003595
12296,0.003143
12297,0.002079
12298,0.995536
12299,0.000362
123,0.065015
1230,0.007431
12300,0.947491
12301,0.002500
12302,0.116859
12303,0.999996
12304,0.999999
12305,0.498760
12306,0.283522
12307,0.816752
12308,0.001151
12309,0.009976
1231,0.967879
12310,0.005319
12311,0.999892
12312,0.014239
12313,0.999987
12314,0.999701
12315,0.999985
12316,0.987847
12317,0.014038
12318,1.000000
12319,0.003352
1232,0.999597
12320,0.998724
12321,0.950780
12322,0.983432
12323,0.999875
12324,0.175116
12325,0.001885
12326,0.005405
12327,0.003407
12328,0.945274
12329,0.817355
1233,0.002507
12330,0.790524
12331,0.006918
12332,0.997682
12333,0.994682
12334,0.004245
12335,0.725337
12336,0.038501
12337,0.907704
12338,0.796137
12339,0.004444
1234,0.011050
12340,0.000426
12341,0.999961
12342,0.999519
12343,0.020704
12344,0.038361
12345,0.000149
12346,0.009407
12347,0.008438
12348,0.994627
12349,0.010495
1235,0.998570
12350,0.874955
12351,0.280355
12352,0.999987
12353,0.438358
12354,0.519152
12355,0.016914
12356,0.000338
12357,0.989616
12358,0.039019
12359,0.996983
1236,0.998193
12360,0.989821
12361,0.998390
12362,0.983369
12363,0.045606
12364,0.983577
12365,0.993650
12366,1.000000
12367,0.997626
12368,0.001490
12369,0.999228
1237,1.000000
12370,0.149668
12371,0.999656
12372,0.122240
12373,0.000005
12374,0.000070
12375,0.999748
12376,0.861554
12377,0.999981
12378,0.999984
12379,0.837041
1238,0.985494
12380,0.975569
12381,0.999612
12382,0.999925
12383,0.027338
12384,0.001443
12385,0.999920
12386,0.999427
12387,0.044795
12388,0.081211
12389,0.000005
1239,0.000989
12390,0.042551
12391,0.810972
12392,0.906878
12393,0.745547
12394,0.001355
12395,0.005063
12396,0.049581
12397,0.005090
12398,0.778606
12399,0.006774
124,0.019818
1240,0.003936
12400,0.993118
12401,0.801429
12402,0.154560
12403,0.999577
12404,0.005421
12405,0.020168
12406,0.033761
12407,0.939935
12408,0.074793
12409,0.936103
1241,0.998390
12410,0.002615
12411,0.529366
12412,0.994092
12413,0.903864
12414,0.006948
12415,0.002983
12416,0.987406
12417,0.007352
12418,0.008139
12419,0.013211
1242,0.999960
12420,0.139006
12421,0.992635
12422,0.999845
12423,0.002921
12424,0.042541
12425,0.999910
12426,0.020652
12427,0.999867
12428,0.011961
12429,0.729336
1243,0.057024
12430,0.995738
12431,0.674304
12432,0.999925
12433,0.980560
12434,0.078403
12435,0.999998
12436,0.013435
12437,0.684987
12438,0.995615
12439,0.985460
1244,0.000306
12440,0.999541
12441,0.007676
12442,0.001985
12443,0.999972
12444,0.999926
12445,0.019921
12446,0.000863
12447,0.995210
12448,0.999990
12449,0.029302
1245,0.779966
12450,0.004053
12451,0.009565
12452,0.967205
12453,0.720427
12454,0.141528
12455,0.000702
12456,0.852963
12457,0.009648
12458,0.596433
12459,0.999994
1246,0.002962
12460,0.982219
12461,0.999998
12462,0.000212
12463,0.993237
12464,0.999828
12465,0.001477
12466,0.002457
12467,0.122577
12468,0.174317
12469,0.003797
1247,0.007564
12470,0.999998
12471,0.999871
12472,0.705779
12473,0.013329
12474,0.006509
12475,0.020584
12476,0.999841
12477,1.000000
12478,0.948788
12479,0.000187
1248,0.785588
12480,0.007686
12481,0.154492
12482,0.010602
12483,0.000418
12484,0.520037
12485,0.012942
12486,1.000000
12487,0.999765
12488,0.868520
12489,0.976790
1249,0.006583
12490,0.999984
12491,0.326795
12492,0.999627
12493,0.999784
12494,0.999989
12495,0.002649
12496,0.000231
12497,0.019160
12498,0.998661
12499,1.000000
125,0.095315
1250,0.999056
12500,0.035791
1251,0.264066
1252,0.000417
1253,0.954900
1254,0.008985
1255,0.084264
1256,0.043109
1257,0.995929
1258,0.088458
1259,0.000083
126,0.017547
1260,0.000065
1261,0.999945
1262,0.003618
1263,0.201599
1264,0.000041
1265,0.000225
1266,0.002000
1267,0.041309
1268,0.147508
1269,0.988720
127,0.999895
1270,0.000744
1271,0.999895
1272,0.997681
1273,0.998069
1274,0.517144
1275,0.992998
1276,0.990387
1277,0.097808
1278,0.067601
1279,0.998533
128,0.000201
1280,0.999375
1281,0.000341
1282,0.521231
1283,0.998793
1284,0.983936
1285,0.000467
1286,0.988001
1287,0.534153
1288,0.003349
1289,0.999924
129,0.022519
1290,0.999158
1291,0.047951
1292,0.399296
1293,0.006365
1294,0.911130
1295,0.016292
1296,0.021888
1297,0.006161
1298,0.010528
1299,0.001222
13,0.004895
130,0.388306
1300,0.000024
1301,0.999913
1302,0.018220
1303,0.012692
1304,0.163424
1305,0.988950
1306,0.999986
1307,0.001758
1308,0.984457
1309,0.341874
131,0.999774
1310,0.000713
1311,0.485383
1312,0.981285
1313,0.021712
1314,0.978029
1315,0.991949
1316,0.000121
1317,0.904781
1318,0.999995
1319,0.983872
132,0.990246
1320,0.086678
1321,0.010722
1322,0.038162
1323,0.777166
1324,0.000094
1325,0.089523
1326,0.886686
1327,0.678703
1328,0.379815
1329,0.990793
133,0.006149
1330,0.017378
1331,0.099833
1332,0.999986
1333,0.987514
1334,0.831518
1335,0.408759
1336,0.000978
1337,0.000734
1338,0.085339
1339,0.595583
134,0.107425
1340,0.979047
1341,0.010838
1342,0.999998
1343,0.999337
1344,0.101815
1345,0.001670
1346,0.088888
1347,0.001102
1348,0.000542
1349,0.108899
135,0.000293
1350,0.993631
1351,0.999302
1352,0.006262
1353,0.999999
1354,0.111954
1355,0.005761
1356,0.999997
1357,0.426056
1358,0.245837
1359,0.196985
136,0.086009
1360,0.994050
1361,0.002867
1362,0.026502
1363,0.041771
1364,0.112220
1365,0.222444
1366,0.982642
1367,0.001935
1368,0.051604
1369,0.960382
137,0.999990
1370,0.000207
1371,0.092412
1372,0.999978
1373,1.000000
1374,0.009399
1375,0.010092
1376,0.999889
1377,0.985626
1378,0.993548
1379,0.000880
138,0.533247
1380,0.129909
1381,0.999561
1382,0.999994
1383,0.030653
1384,0.979791
1385,0.999886
1386,0.980923
1387,0.999985
1388,0.002458
1389,0.914174
139,0.388712
1390,0.055776
1391,0.013335
1392,0.046546
1393,0.931153
1394,0.000019
1395,0.994618
1396,0.162186
1397,0.014119
1398,0.122583
1399,0.999951
14,0.023929
140,0.003843
1400,0.997273
1401,0.998790
1402,0.999895
1403,0.012787
1404,0.000232
1405,0.998605
1406,0.001353
1407,0.172005
1408,0.000110
1409,0.958836
141,0.000070
1410,0.004578
1411,0.999968
1412,0.002444
1413,0.471735
1414,0.996036
1415,0.060670
1416,0.000544
1417,0.040458
1418,0.002089
1419,0.104646
142,0.896149
1420,0.992361
1421,0.994423
1422,0.085527
1423,0.112013
1424,0.998834
1425,0.024151
1426,0.002135
1427,0.999971
1428,0.999928
1429,0.999898
143,0.930460
1430,0.998214
1431,0.998832
1432,1.000000
1433,0.775774
1434,1.000000
1435,0.559711
1436,0.999211
1437,0.999973
1438,0.005087
1439,0.062542
144,0.037719
1440,0.019900
1441,0.000002
1442,0.983809
1443,0.952257
1444,0.022540
1445,0.999988
1446,0.202964
1447,0.105602
1448,0.956723
1449,0.973107
145,0.080394
1450,0.195309
1451,0.103826
1452,0.996277
1453,0.006554
1454,0.002497
1455,0.000076
1456,0.030233
1457,0.999222
1458,0.540985
1459,0.020801
146,1.000000
1460,0.751800
1461,0.001464
1462,0.007915
1463,0.000574
1464,0.133172
1465,0.073191
1466,0.382451
1467,0.051730
1468,0.999995
1469,0.999957
147,0.950946
1470,0.999941
1471,0.999990
1472,0.034610
1473,0.003585
1474,0.037855
1475,0.001677
1476,0.996338
1477,0.998344
1478,0.000159
1479,0.451526
148,0.002600
1480,0.002795
1481,0.999812
1482,0.786965
1483,0.999852
1484,0.000616
1485,0.030900
1486,0.999909
1487,0.034906
1488,0.000610
1489,0.168171
149,0.000408
1490,0.985325
1491,0.000024
1492,0.103891
1493,0.999628
1494,0.003185
1495,0.159955
1496,0.987642
1497,0.999951
1498,0.999998
1499,0.076612
15,0.004708
150,0.804032
1500,0.002594
1501,0.949683
1502,0.014289
1503,0.008734
1504,0.887497
1505,0.000111
1506,0.994167
1507,0.000945
1508,0.999983
1509,0.997978
151,0.319454
1510,0.583482
1511,0.134859
1512,0.984796
1513,0.039283
1514,0.014703
1515,0.732322
1516,0.989882
1517,0.503846
1518,0.001066
1519,0.941679
152,0.014434
1520,0.016631
1521,0.649441
1522,0.002337
1523,0.006578
1524,0.005409
1525,0.999666
1526,0.999966
1527,0.004640
1528,0.012199
1529,0.999974
153,0.012965
1530,0.999073
1531,0.999997
1532,0.000879
1533,0.001211
1534,0.269915
1535,0.000086
1536,1.000000
1537,0.999668
1538,0.996170
1539,0.031774
154,0.001027
1540,0.000834
1541,0.998889
1542,0.999935
1543,0.937867
1544,0.836344
1545,0.010255
1546,0.989010
1547,0.833228
1548,0.001580
1549,0.999796
155,0.999590
1550,0.380697
1551,0.002232
1552,0.073260
1553,0.999745
1554,0.999998
1555,0.000500
1556,0.047457
1557,0.994294
1558,0.001733
1559,0.005835
156,0.025640
1560,0.031628
1561,0.005666
1562,0.983525
1563,0.999646
1564,1.000000
1565,0.303205
1566,0.024418
1567,0.000105
1568,0.909856
1569,0.997763
157,0.000346
1570,0.000590
1571,0.778690
1572,0.981447
1573,1.000000
1574,0.997003
1575,0.999999
1576,0.972715
1577,0.820208
1578,0.002501
1579,0.000841
158,0.999961
1580,0.998670
1581,0.999991
1582,0.025501
1583,0.628328
1584,0.121101
1585,0.001681
1586,0.001705
1587,0.181987
1588,0.002408
1589,0.042467
159,0.999994
1590,0.999986
1591,0.999476
1592,0.228815
1593,0.084749
1594,0.646524
1595,0.000540
1596,0.756722
1597,0.063688
1598,0.156896
1599,0.970666
16,0.048753
160,0.846336
1600,0.996649
1601,0.002072
1602,0.396060
1603,0.018321
1604,0.011749
1605,0.956529
1606,0.000069
1607,0.000810
1608,0.000062
1609,0.998752
161,0.053213
1610,0.999156
1611,0.013515
1612,0.999729
1613,0.000013
1614,0.117664
1615,0.006013
1616,0.318717
1617,0.976934
1618,0.048344
1619,0.999972
162,0.070370
1620,0.976289
1621,0.918281
1622,0.000339
1623,0.004331
1624,0.007873
1625,0.989301
1626,0.005106
1627,0.051274
1628,0.370281
1629,0.999249
163,0.010943
1630,0.999778
1631,0.873803
1632,0.999566
1633,0.999828
1634,0.574691
1635,0.182989
1636,0.005768
1637,0.996531
1638,0.999999
1639,0.377338
164,0.586043
1640,0.999937
1641,0.115315
1642,0.964317
1643,0.999992
1644,1.000000
1645,0.999584
1646,0.004631
1647,0.345050
1648,0.003480
1649,0.044930
165,0.038826
1650,0.007128
1651,0.000186
1652,0.286658
1653,0.999199
1654,0.999994
1655,0.246003
1656,0.023588
1657,0.000074
1658,0.999934
1659,0.997680
166,0.078076
1660,0.006143
1661,0.011920
1662,0.990992
1663,0.000453
1664,0.026305
1665,0.018160
1666,0.000914
1667,0.999996
1668,0.028797
1669,0.999834
167,0.911322
1670,0.008613
1671,0.918320
1672,0.999527
1673,0.832097
1674,0.312191
1675,0.091827
1676,0.984902
1677,0.993863
1678,0.994882
1679,0.004044
168,0.008319
1680,0.077319
1681,0.004443
1682,0.999673
1683,0.081109
1684,0.998289
1685,0.912592
1686,0.860104
1687,0.905791
1688,0.021303
1689,0.097357
169,0.031686
1690,0.998946
1691,0.519780
1692,0.999730
1693,0.999965
1694,0.024013
1695,0.683138
1696,1.000000
1697,0.036973
1698,0.136656
1699,0.580151
17,0.991993
170,0.042024
1700,0.001145
1701,0.999778
1702,0.988115
1703,0.873058
1704,0.999974
1705,1.000000
1706,0.999999
1707,0.001786
1708,0.148163
1709,0.000968
171,0.009372
1710,0.000504
1711,0.998934
1712,0.013383
1713,0.000976
1714,0.862867
1715,0.992464
1716,0.500205
1717,0.993239
1718,0.000751
1719,0.942045
172,0.963325
1720,0.960178
1721,0.044956
1722,0.999996
1723,0.008754
1724,0.064170
1725,0.999308
1726,0.999806
1727,0.999960
1728,0.917250
1729,0.013922
173,0.624369
1730,0.999943
1731,0.017261
1732,0.999964
1733,1.000000
1734,0.331097
1735,0.347143
1736,0.000627
1737,0.999571
1738,0.000181
1739,0.983988
174,0.007964
1740,0.034091
1741,0.050724
1742,0.999031
1743,0.953650
1744,0.999776
1745,0.028067
1746,0.999612
1747,0.061035
1748,0.070288
1749,0.024586
175,1.000000
1750,0.143090
1751,0.999761
1752,0.002254
1753,0.575839
1754,0.300815
1755,0.999976
1756,0.003191
1757,0.280270
1758,0.344612
1759,0.999936
176,0.999406
1760,0.000015
1761,0.917292
1762,0.999246
1763,0.011028
1764,0.999943
1765,0.017301
1766,0.985886
1767,0.999874
1768,0.994599
1769,0.999779
177,0.389667
1770,0.002109
1771,0.267261
1772,0.167784
1773,0.997087
1774,0.077478
1775,0.001301
1776,0.999964
1777,0.134286
1778,0.688138
1779,0.003719
178,0.999945
1780,0.004618
1781,0.999971
1782,0.965734
1783,0.000090
1784,0.005365
1785,0.006917
1786,0.875209
1787,1.000000
1788,0.999280
1789,0.999235
179,0.518236
1790,0.293644
1791,0.997100
1792,0.001112
1793,0.175937
1794,0.993858
1795,0.112560
1796,0.002593
1797,0.999993
1798,0.744205
1799,0.000974
18,1.000000
180,0.001098
1800,1.000000
1801,0.999993
1802,0.000190
1803,0.991616
1804,0.004167
1805,0.000519
1806,0.149460
1807,0.969195
1808,0.214616
1809,0.999887
181,1.000000
1810,0.756223
1811,0.999917
1812,0.062187
1813,0.999677
1814,0.999898
1815,0.337425
1816,0.999306
1817,0.987743
1818,0.011676
1819,0.861789
182,0.999686
1820,0.010151
1821,0.999947
1822,0.000015
1823,0.028250
1824,0.024804
1825,0.921236
1826,0.022103
1827,0.000030
1828,0.951611
1829,0.998919
183,0.729794
1830,0.000157
1831,0.999465
1832,0.999969
1833,0.038566
1834,0.074226
1835,0.117520
1836,0.051201
1837,0.748920
1838,0.999993
1839,0.024681
184,0.056312
1840,0.999796
1841,0.990049
1842,0.986580
1843,0.893543
1844,0.031762
1845,0.986795
1846,0.846533
1847,0.002215
1848,0.938160
1849,0.974949
185,0.064169
1850,0.614389
1851,0.999713
1852,0.084516
1853,0.999956
1854,0.031413
1855,0.476351
1856,0.997389
1857,0.153309
1858,0.033175
1859,0.993925
186,0.000265
1860,0.967555
1861,0.003425
1862,0.002874
1863,0.999999
1864,0.000935
1865,0.981446
1866,0.999803
1867,0.021059
1868,0.001936
1869,0.059023
187,0.014981
1870,0.169532
1871,0.999996
1872,0.996186
1873,0.723382
1874,0.999957
1875,0.468533
1876,0.989074
1877,0.990054
1878,0.999978
1879,0.019175
188,0.000671
1880,0.017381
1881,0.627879
1882,0.950398
1883,0.086566
1884,0.993663
1885,0.026602
1886,0.015791
1887,0.020601
1888,0.829505
1889,0.317518
189,0.036440
1890,0.022352
1891,0.999987
1892,0.984841
1893,0.042945
1894,0.009201
1895,0.909265
1896,0.051366
1897,0.009731
1898,0.008109
1899,0.183079
19,0.035740
190,0.999250
1900,0.051096
1901,0.003260
1902,0.449307
1903,0.999994
1904,0.966984
1905,0.979753
1906,0.993405
